"","KO_id","fc","Clust1_z_score_mean","Clust2_z_score_mean","Clust1_zscore_median","Clust2_zscore_median","p.val","p.adj","cohen.d","Level1","Level2","Level3","EC_num"
"1051","K15023",3.11765145918081,3.15558215248619e-06,1.01216643162393e-06,5.53547e-07,3.679395e-07,4.37256172622676e-07,3.24543867208978e-06,0.874984832019679,"Metabolism","Energy metabolism","Carbon fixation pathways in prokaryotes [PATH:ko00720]","acsE; 5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase [EC:2.1.1.258]"
"1052","K15372",1.97163373857365,4.46967388812155e-06,2.26698995897436e-06,1.9342e-06,5.1789e-07,4.0641858520719e-15,1.2253372016046e-13,0.411503287996085,"Metabolism","Metabolism of other amino acids","beta-Alanine metabolism [PATH:ko00410]","toa; taurine---2-oxoglutarate transaminase [EC:2.6.1.55]"
"1053","K15551",0.461664067532129,1.32720938977901e-06,2.87483796794872e-06,1.086065e-07,5.581305e-07,0.00023804229074562,0.000873502495718256,-0.212123907985994,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","tauA; taurine transport system substrate-binding protein"
"1054","K15552",0.431502110253188,1.13883812458564e-06,2.6392411474359e-06,1.00748e-07,3.409155e-07,0.000583276280777224,0.00197073429672828,-0.231243636895098,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","tauC; taurine transport system permease protein"
"1055","K15553",0.395060852328741,2.24598935939226e-06,5.68517317307692e-06,8.43283e-07,1.303865e-06,0.00025086033654223,0.000914948008907443,-0.260503135773062,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","ssuA; sulfonate transport system substrate-binding protein"
"1056","K15576",0.0721765686150718,1.74668955801105e-08,2.4200229957265e-07,0,0,0.000137675188509298,0.000533208969655559,-0.113318952473761,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein"
"1057","K15577",0.0465707110514448,7.62842563535912e-08,1.63803074145299e-06,0,0,1.75920518064464e-11,3.05953557838008e-10,-0.259446188808461,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","nrtB, nasE, cynB; nitrate/nitrite transport system permease protein"
"1058","K15633",0.908294555219071,0.000103967964917127,0.000114465031547009,0.0001035945,0.0001180415,0.00194272263469115,0.00582323355775892,-0.235878509139674,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
"1059","K15634",1.33190453533372,4.08669243712707e-05,3.06830732136752e-05,3.506865e-05,2.37e-05,1.97164879017771e-06,1.25580498501604e-05,0.343866564879775,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
"1060","K15635",1.63528375495714,8.27956332624309e-06,5.06307440598291e-06,4.795365e-06,1.87321e-06,2.13153119723109e-15,6.79867923564711e-14,0.257154435490508,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
"1061","K15728",0.00130568234270199,5.51276243093923e-11,4.22213141025641e-08,0,0,0.0112120646742429,0.026335759531965,-0.066866073245423,"Metabolism","Lipid metabolism","Glycerolipid metabolism [PATH:ko00561]","LPIN; phosphatidate phosphatase LPIN [EC:3.1.3.4]"
"1062","K15736",0.412039320458356,1.70448302154696e-06,4.13669991410256e-06,1.59102e-07,6.80861e-07,2.37198780762257e-05,0.000110022410324369,-0.258533304095406,"Metabolism","Amino acid metabolism","Lysine degradation [PATH:ko00310]","lhgO; (S)-2-hydroxyglutarate dehydrogenase [EC:1.1.5.13]"
"1063","K15737",0.370835321132559,1.91820452872928e-06,5.17265864230769e-06,1.85502e-07,9.37914e-07,9.01739043121358e-06,4.73835831222806e-05,-0.280292525457784,"Metabolism","Amino acid metabolism","Lysine degradation [PATH:ko00310]","csiD; glutarate dioxygenase [EC:1.14.11.64]"
"1064","K15778",0.930259175496944,6.69591806906077e-07,7.19790596581197e-07,0,0,2.26077350851826e-05,0.000105281259940444,-0.0100825695470932,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]"
"1065","K15780",0,0,3.03851282051282e-08,0,0,0.0126979181699439,0.0269313227219273,-0.079024886323942,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","tilS-hprT; bifunctional protein TilS/HprT [EC:6.3.4.19 2.4.2.8]"
"1066","K15888",0.887628052094412,5.40394274309392e-07,6.08807115811966e-07,0,0,3.17622689515814e-05,0.000142602230330986,-0.0164112795375333,"Metabolism","Metabolism of terpenoids and polyketides","Terpenoid backbone biosynthesis [PATH:ko00900]","uppS, cpdS; tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific] [EC:2.5.1.89]"
"1067","K15898",0.997129137324791,5.46165120994475e-07,5.4773760042735e-07,0,0,6.11888072399667e-06,3.37211965716721e-05,-0.000427188743125747,"Metabolism","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","pseI, neuB3; pseudaminic acid synthase [EC:2.5.1.97]"
"1068","K15918",0,0,2.39311538461538e-09,0,0,0.0126979181699439,0.0269313227219273,-0.118730719042987,"Metabolism","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","GLYK; D-glycerate 3-kinase [EC:2.7.1.31]"
"1069","K15921",2.29829383414053,2.70338440994475e-06,1.17625708679487e-06,2.0649e-07,0,3.17706814810521e-08,3.19291483838165e-07,0.393854780403549,"Metabolism","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","xynD; arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]"
"1070","K15986",1.42358320386639,2.78420648950276e-05,1.95577362948718e-05,2.37311e-05,1.50194e-05,2.52026980812545e-14,6.67306612339465e-13,0.36116949245859,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]"
"1071","K16066",0.545783457157998,1.66203521961326e-06,3.04522828205128e-06,2.253775e-07,4.80364e-07,0.0122867110153224,0.0269313227219273,-0.19267749487454,"Metabolism","Nucleotide metabolism","Pyrimidine metabolism [PATH:ko00240]","ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]"
"1072","K16147",2.06272430591607,2.43208456516575e-06,1.17906428803419e-06,8.01305e-08,1.842065e-08,0.000715998769480795,0.00237258958470953,0.158633251184782,"Metabolism","Carbohydrate metabolism","Starch and sucrose metabolism [PATH:ko00500]","glgE; starch synthase (maltosyl-transferring) [EC:2.4.99.16]"
"1073","K16148",1.84419839767664,2.68003880082873e-06,1.45322694358974e-06,5.136065e-07,1.79395e-07,0.000282283831933503,0.00102152782524976,0.303259671590342,"Metabolism","Carbohydrate metabolism","Starch and sucrose metabolism [PATH:ko00500]","glgM; alpha-maltose-1-phosphate synthase [EC:2.4.1.342]"
"1074","K16306",0.943237610356202,6.01409943370166e-07,6.37601741880342e-07,0,0,0.000104567736775066,0.000416105045037967,-0.00959084374950781,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","K16306; fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]"
"1075","K16328",1.47399723699968,1.03141691723757e-05,6.99741418333333e-06,8.73917e-06,4.613325e-06,1.29974581218538e-10,1.96652017481015e-09,0.406811736356128,"Metabolism","Nucleotide metabolism","Pyrimidine metabolism [PATH:ko00240]","psuK; pseudouridine kinase [EC:2.7.1.83]"
"1076","K16363",0.653921664438065,2.7975793820442e-05,4.27815674901709e-05,2.712225e-05,4.01142e-05,4.93503657961973e-08,4.70766018293748e-07,-0.469404719809749,"Metabolism","Lipid metabolism","Fatty acid biosynthesis [PATH:ko00061]","lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]"
"1077","K16369",0,0,7.43391452991453e-10,0,0,0.00528682899364855,0.0131075913314918,-0.120111341825326,"Metabolism","Lipid metabolism","Glycerophospholipid metabolism [PATH:ko00564]","CHO2; phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17]"
"1078","K16370",0.46506284077204,1.32094700994475e-06,2.84036240726496e-06,9.879915e-08,2.88717e-07,0.00156206683572208,0.00475294074766118,-0.217284113894883,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","pfkB; 6-phosphofructokinase 2 [EC:2.7.1.11]"
"1079","K16371",1.41103678915987,5.07821227375691e-06,3.59892265940171e-06,2.17392e-06,7.82751e-07,0.00051056869773265,0.00174722784257225,0.222058509079146,"Metabolism","Carbohydrate metabolism","Galactose metabolism [PATH:ko00052]","gatZ-kbaZ; D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ"
"1080","K16704",0.49461442881556,2.35576749392265e-06,4.76283617435897e-06,2.427665e-07,6.55869e-07,0.000643366697332417,0.00215363116649919,-0.243242480473123,"Metabolism","Glycan biosynthesis and metabolism","O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]","rffC, wecD; dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase [EC:2.3.1.210]"
"1081","K16792",0.95758725947141,6.49903227900552e-07,6.78688256837607e-07,0,0,2.23927608544645e-05,0.000104512201931486,-0.00621439632374989,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","aksD; methanogen homoaconitase large subunit [EC:4.2.1.114]"
"1082","K16793",0.894152876456746,5.98609417679558e-07,6.69470997008547e-07,0,0,7.25766806087282e-05,0.000298279991432515,-0.0142462868633989,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","aksE; methanogen homoaconitase small subunit [EC:4.2.1.114]"
"1083","K16839",0.0447962716550364,7.86454160220994e-08,1.75562414273504e-06,0,0,4.15907073924474e-08,4.05467903418187e-07,-0.29045682140149,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","hpxO; FAD-dependent urate hydroxylase [EC:1.14.13.113]"
"1084","K16840",0.0758812421681719,1.06879314917127e-08,1.40850771367521e-07,0,0,0.00138070181849249,0.00424645484831217,-0.13087165534466,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","hpxQ; 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97]"
"1085","K16841",0.0405107134351633,2.99669033149171e-08,7.39727858974359e-07,0,0,3.8745004180325e-08,3.81492824235596e-07,-0.243532013375441,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","hpxA; allantoin racemase [EC:5.1.99.3]"
"1086","K16842",0.0430705290268102,6.23566143646409e-08,1.44777916068376e-06,0,0,6.17720229423211e-09,7.16711631357464e-08,-0.250096158054497,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","hpxB; allantoinase [EC:3.5.2.5]"
"1087","K17069",0.000847172452574087,1.03349447513812e-10,1.2199339957265e-07,0,0,0.00487244494499815,0.0130263002235048,-0.0662640741156624,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","MET17; O-acetylhomoserine/O-acetylserine sulfhydrylase [EC:2.5.1.49 2.5.1.47]"
"1088","K17103",0.812396605493323,3.16751295469613e-05,3.8989736457265e-05,2.94759e-05,3.397565e-05,0.0198359094688137,0.0408029004287525,-0.252651189078549,"Metabolism","Lipid metabolism","Glycerophospholipid metabolism [PATH:ko00564]","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]"
"1089","K17104",0.959099778751051,6.02455620441989e-07,6.28146970512821e-07,0,0,6.76941819357083e-06,3.68636543817328e-05,-0.0059565191785213,"Metabolism","Lipid metabolism","Glycerophospholipid metabolism [PATH:ko00564]","E2.5.1.41; phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41]"
"1090","K17105",0.968901578440259,6.41646069060774e-07,6.6224070982906e-07,0,0,2.41629633251721e-07,1.92860135293958e-06,-0.00440505550961512,"Metabolism","Lipid metabolism","Glycerophospholipid metabolism [PATH:ko00564]","E2.5.1.42; geranylgeranylglycerol-phosphate geranylgeranyltransferase [EC:2.5.1.42]"
"1091","K17195",1.14233843030808,6.91949117596685e-06,6.05730402863248e-06,3.414005e-06,2.04273e-06,0.0176213747965434,0.036538699094941,0.0810384193969158,"Metabolism","Carbohydrate metabolism","Fructose and mannose metabolism [PATH:ko00051]","alsE; D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-]"
"1092","K17228",0.0202178754656788,3.34782513812155e-09,1.65587385470085e-07,0,0,0.00590252368430255,0.0145164477987566,-0.148489007178943,"Metabolism","Energy metabolism","Sulfur metabolism [PATH:ko00920]","sfnG; dimethylsulfone monooxygenase [EC:1.14.14.35]"
"1093","K17398",2.53060299265656,5.22261541436464e-07,2.06378299145299e-07,0,0,0.00153540227873592,0.00468215512168232,0.532030304378215,"Metabolism","Amino acid metabolism","Cysteine and methionine metabolism [PATH:ko00270]","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]"
"1094","K17462",0,0,2.02353376068376e-08,0,0,0.0126979181699439,0.0269313227219273,-0.0883061176526627,"Metabolism","Amino acid metabolism","Cysteine and methionine metabolism [PATH:ko00270]","yrrT; putative AdoMet-dependent methyltransferase [EC:2.1.1.-]"
"1095","K17463",0.0441797100024913,1.59349845303867e-08,3.60685584615385e-07,0,0,0.00135957903261003,0.00418460595692677,-0.12983155301262,"Metabolism","Carbohydrate metabolism","Pentose phosphate pathway [PATH:ko00030]","dgaF; 2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14]"
"1096","K17464",0.226599289995638,1.66703941160221e-07,7.35677244017094e-07,0,0,1.87695588641251e-05,8.92661633716392e-05,-0.161258595333254,"Metabolism","Carbohydrate metabolism","Pentose phosphate pathway [PATH:ko00030]","dgaA; D-glucosaminate PTS system EIIA component [EC:2.7.1.203]"
"1097","K17466",0.222996625207324,1.85610359392265e-07,8.32346046581197e-07,0,0,1.05742985297724e-05,5.41564043115004e-05,-0.17141580976502,"Metabolism","Carbohydrate metabolism","Pentose phosphate pathway [PATH:ko00030]","dgaC; D-glucosaminate PTS system EIIC component"
"1098","K17468",0.186727794700598,9.76984801104972e-08,5.23213377350427e-07,0,0,0.0136204927013909,0.0287111227880047,-0.147916889498974,"Metabolism","Carbohydrate metabolism","Pentose phosphate pathway [PATH:ko00030]","dgaE; D-glucosaminate-6-phosphate ammonia-lyase [EC:4.3.1.29]"
"1099","K17488",1.04911665343397,6.80163462983425e-07,6.48320147008547e-07,0,0,2.11223638781988e-06,1.33199883967786e-05,0.0071795917179433,"Metabolism","Metabolism of cofactors and vitamins","Folate biosynthesis [PATH:ko00790]","mptA; GTP cyclohydrolase IV [EC:3.5.4.39]"
"1100","K17830",0.92045471160488,6.38890429005525e-07,6.94103056837607e-07,0,0,2.33713614237804e-06,1.4483932237198e-05,-0.0103303019743375,"Metabolism","Lipid metabolism","Glycerophospholipid metabolism [PATH:ko00564]","GGR; digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]"
"1101","K17950",0.0415967028817892,1.14099475138122e-09,2.74299324786325e-08,0,0,0.00274388452861573,0.00773097888502543,-0.13900499017181,"Metabolism","Amino acid metabolism","Cysteine and methionine metabolism [PATH:ko00270]","cuyA; L-cysteate sulfo-lyase [EC:4.4.1.25]"
"1102","K17989",0,0,2.3420288034188e-08,0,0,0.00528682899364855,0.0131075913314918,-0.0706332119502695,"Metabolism","Amino acid metabolism","Glycine, serine and threonine metabolism [PATH:ko00260]","SDS, SDH, CHA1; L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19]"
"1103","K18011",2.20949590896476,3.61908537016575e-07,1.6379688034188e-07,0,0,0.0124689128908858,0.0269313227219273,0.30518842033109,"Metabolism","Amino acid metabolism","Lysine degradation [PATH:ko00310]","kamE; beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]"
"1104","K18013",1.21998416409863,1.34682286767956e-06,1.1039675e-06,1.14478e-06,8.585835e-07,0.0131341108355239,0.0277637895630151,0.205852689450551,"Metabolism","Amino acid metabolism","Lysine degradation [PATH:ko00310]","kce; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]"
"1105","K18014",2.35785804680551,5.46804290883978e-07,2.31907214102564e-07,0,0,0.012471907284843,0.0269313227219273,0.340106756675004,"Metabolism","Amino acid metabolism","Lysine degradation [PATH:ko00310]","kal; 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]"
"1106","K18097",0,0,2.34356696581197e-08,0,0,0.0126979181699439,0.0269313227219273,-0.0673389563945092,"Metabolism","Lipid metabolism","Glycerolipid metabolism [PATH:ko00561]","GCY1; glycerol 2-dehydrogenase (NADP+) [EC:1.1.1.156]"
"1107","K18118",0.261209454265269,2.97993853038674e-07,1.14082338205128e-06,0,0,0.0125362108007104,0.0269313227219273,-0.194776974633034,"Metabolism","Carbohydrate metabolism","Citrate cycle (TCA cycle) [PATH:ko00020]","aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]"
"1108","K18149",2.49644868643359,8.08478556077348e-06,3.23851461666667e-06,3.603935e-06,1.49326e-06,1.47359654609368e-11,2.59560363907886e-10,0.781489597361849,"Metabolism","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis [PATH:ko00550]","pbp5, pbp4, pbp3; penicillin-binding protein"
"1109","K18209",0.926598688754546,6.4461627320442e-07,6.95680105128205e-07,0,0,3.33262999500457e-05,0.000148976495610026,-0.0103713335143167,"Metabolism","Energy metabolism","Carbon fixation pathways in prokaryotes [PATH:ko00720]","tfrA; fumarate reductase (CoM/CoB) subunit A [EC:1.3.4.1]"
"1110","K18210",0.949017745768046,6.09999951104972e-07,6.42769804700855e-07,0,0,2.77957293955146e-05,0.000126507868901482,-0.00728458769152574,"Metabolism","Energy metabolism","Carbon fixation pathways in prokaryotes [PATH:ko00720]","tfrB; fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]"
"1111","K18278",0,0,3.94788752136752e-08,0,0,0.0126979181699439,0.0269313227219273,-0.0663498324926805,"Metabolism","Metabolism of cofactors and vitamins","Thiamine metabolism [PATH:ko00730]","THI5; pyrimidine precursor biosynthesis enzyme"
"1112","K18284",0,0,8.98961367521367e-09,0,0,0.00528682899364855,0.0131075913314918,-0.100953052901213,"Metabolism","Amino acid metabolism","Cysteine and methionine metabolism [PATH:ko00270]","K18284; adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30]"
"1113","K18285",0.215993434450806,4.55471895027624e-08,2.10873027777778e-07,0,0,0.0126585764314349,0.0269313227219273,-0.104859667596185,"Metabolism","Metabolism of cofactors and vitamins","Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]","mqnE; aminodeoxyfutalosine synthase [EC:2.5.1.120]"
"1114","K18369",2.01664894243856,1.40659076325967e-05,6.97489153247863e-06,1.19565e-05,4.6447e-06,7.34634779681678e-17,3.00436530443086e-15,1.01415857640218,"Metabolism","Carbohydrate metabolism","Butanoate metabolism [PATH:ko00650]","adh2; alcohol dehydrogenase [EC:1.1.1.-]"
"1115","K18431",0,0,1.14269782051282e-08,0,0,0.0126979181699439,0.0269313227219273,-0.0871804098119791,"Metabolism","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","legF, ptmB; CMP-N,N'-diacetyllegionaminic acid synthase [EC:2.7.7.82]"
"1116","K18471",1.5713804411209,1.06162118671271e-05,6.75597811282051e-06,8.646585e-06,4.52626e-06,2.57031710770342e-13,5.78566474842995e-12,0.504310389436364,"Metabolism","Carbohydrate metabolism","Propanoate metabolism [PATH:ko00640]","ydjG; methylglyoxal reductase [EC:1.1.1.-]"
